case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-2010-0063,1,1108356.0,1108356,0.0,0,1444408.0,1444408,1108356.0,1108356,,,28.89,28.89,subject,,
C14-2010-0064,1,1108356.0,1108356,0.0,0,1444408.0,1444408,1108356.0,1108356,,,28.89,28.89,subject,,
C14-2010-0065,1,1108356.0,1108356,0.0,0,1444408.0,1444408,1108356.0,1108356,,,28.89,28.89,subject,,
C14-2010-0066,1,1108356.0,1108356,0.0,0,1444408.0,1444408,1108356.0,1108356,,,28.89,28.89,subject,,
C14-2010-0068,1,1058155.0,1058155,0.0,0,215551.0,215551,9750000.0,9750000,2002.0,,391909.32,391909.32,subject,,
C14-2010-0069,1,3532800.0,3532800,0.0,0,1349443.0,1349443,5136163.0,5136163,1922.0,,17664.0,17664.0,subject,,
C14-2010-0070,1,0.0,0,631485.0,631485,100058.0,100058,686397.0,686397,,,915195.6,915195.6,subject,,
C14-2010-0072,1,0.0,0,6054350.0,6054350,1435711.0,1435711,6045082.0,6045082,,,28748.0,28748.0,subject,,
C14-2010-0075,1,0.0,0,517593.0,517593,1439848.0,1439848,650000.0,650000,,,0.0,0.0,subject,,
C14-2010-0076,1,2576070.0,2576070,0.0,0,1260546.0,1260546,6850000.0,6850000,2006.0,,171738.0,171738.0,subject,,
C14-2010-0077,10,410376.0,3516228,0.0,14915911,1602759.0,12477315,658901.0,11043269,1958.0,,0.0,210833.0,subject,,
C14-2010-0078,1,1006625.0,1006625,0.0,0,183469.0,183469,1538558.0,1538558,1922.0,,8053.0,8053.0,subject,,
C14-2010-0079,1,526285.0,526285,0.0,0,1326722.0,1326722,865442.0,865442,1927.0,,0.0,0.0,subject,,
C14-2010-0081,1,2228965.0,2228965,0.0,0,2006131.0,2006131,1564909.0,1564909,1900.0,,12736.94,12736.94,subject,,
C14-2010-0083,1,0.0,0,55857.0,55857,100073.0,100073,1140415.0,1140415,,,31.032,31.032,subject,,
C14-2010-0084,1,188650.0,188650,0.0,0,304345.0,304345,594395.0,594395,1990.0,,0.755,0.755,subject,,
C14-2010-0087,1,102302838.0,102302838,0.0,0,1510473.0,1510473,162655512.0,162655512,2006.0,,1203562.8,1203562.8,subject,,
C14-2010-0087(RCA),1,0.0,0,0.0,0,1649548.0,1649548,101909989.0,101909989,2019.0,,164090.52,164090.52,subject,,
C14-2010-0090,1,3300000.0,3300000,0.0,0,174154.0,174154,4489766.0,4489766,1912.0,,20000.0,20000.0,subject,,
C14-2010-0094,1,10900000.0,10900000,0.0,0,1462175.0,1462175,12218626.0,12218626,,,152984.0,152984.0,subject,,
C14-2010-0095,1,691703.0,691703,0.0,0,1933804.0,1933804,1815392.0,1815392,1910.0,,12765.0,12765.0,subject,,
C14-2010-0097,1,414505.0,414505,0.0,0,1915750.0,1915750,515000.0,515000,1972.0,,0.0,0.0,subject,,
C14-2010-0099,1,12782664.0,12782664,0.0,0,1632500.0,1632500,16147351.0,16147351,2011.0,,591.79,591.79,subject,,
C14-2010-0101,1,2085688.0,2085688,0.0,0,1975753.0,1975753,3444941.0,3444941,1949.0,,49075.0,49075.0,subject,,
C14-2010-0111,1,9294288.0,9294288,0.0,0,1807537.0,1807537,69250000.0,69250000,2017.0,,688465.8,688465.8,subject,,
C14-2010-0112,1,1475757.0,1475757,0.0,0,1477895.0,1477895,1475757.0,1475757,,,14757.57,14757.57,subject,,
C14-2010-0113,1,2338880.0,2338880,0.0,0,1477895.0,1477895,2579963.0,2579963,1924.0,,15592.53,15592.53,subject,,
C14-2010-0114,1,955440.0,955440,0.0,0,111334.0,111334,1539662.0,1539662,1950.0,,7962.0,7962.0,subject,,
C14-2010-0115,1,1531952.0,1531952,0.0,0,1471540.0,1471540,1531952.0,1531952,,,7800.0,7800.0,subject,,
C14-2010-0116,1,499198.0,499198,0.0,0,1735338.0,1735338,2209894.0,2209894,2016.0,,83199.6,83199.6,subject,,
C14-2010-0117,1,207346.0,207346,0.0,0,176186.0,176186,207346.0,207346,,,41469.12,41469.12,subject,,
C14-2010-0118,1,1391160.0,1391160,0.0,0,1450623.0,1450623,1463735.0,1463735,1955.0,,11593.0,11593.0,subject,,
C14-2010-0122,4,400782.5,3844178,0.0,0,1578879.5,5261050,923417.0,5299276,1971.0,,0.0,18947.0,subject,,
C14-2010-0123,1,1231475.0,1231475,0.0,0,1684529.0,1684529,1231475.0,1231475,,,246295.0,246295.0,subject,,
C14-2010-0125,1,93915.0,93915,0.0,0,1675127.0,1675127,228201.0,228201,1967.0,,23958.0,23958.0,subject,,
C14-2010-0127,1,1211186.0,1211186,0.0,0,1530309.0,1530309,2620243.0,2620243,1982.0,,24223.72,24223.72,subject,,
C14-2010-0129,1,262481.0,262481,0.0,0,1857775.0,1857775,283846.0,283846,,,53622.0,53622.0,subject,,
C14-2010-0130,1,558422.0,558422,0.0,0,1857775.0,1857775,737659.0,737659,1981.0,,46535.15,46535.15,subject,,
C14-2010-0131,1,0.0,0,48643117.0,48643117,180046.0,180046,47229161.0,47229161,,,1959764.4,1959764.4,subject,,
C14-2010-0132,1,12719520.0,12719520,0.0,0,1738870.0,1738870,24886000.0,24886000,2011.0,,158994.0,158994.0,subject,,
C14-2010-0133,1,0.0,0,11720902.0,11720902,100073.0,100073,11572338.0,11572338,,,653400.0,653400.0,subject,,
C14-2010-0134,1,0.0,0,12079798.0,12079798,1970649.0,1970649,2671800.0,2671800,,,805319.86,805319.86,subject,,
C14-2010-0135,1,0.0,0,456755.0,456755,109854.0,109854,350000.0,350000,,,0.0,0.0,subject,,
C14-2010-0136,1,351360.0,351360,0.0,0,1768766.0,1768766,1336147.0,1336147,2017.0,,0.0,0.0,subject,,
C14-2010-0137,1,0.0,0,2364300.0,2364300,1999220.0,1999220,2363509.0,2363509,,,9064.4,9064.4,subject,,
C14-2010-0138,1,340268.0,340268,0.0,0,1756402.0,1756402,19600000.0,19600000,,,648129.24,648129.24,subject,,
C14-2010-0139,1,340433.0,340433,0.0,0,2030289.0,2030289,444724.0,444724,1951.0,,0.0,0.0,subject,,
C14-2010-0140,1,229090.0,229090,0.0,0,1915617.0,1915617,402271.0,402271,,,0.0,0.0,subject,,
C14-2010-0141,1,548856.0,548856,0.0,0,1966944.0,1966944,1100483.0,1100483,2004.0,,219542.4,219542.4,subject,,
C14-2010-0143,1,321594.0,321594,0.0,0,1989222.0,1989222,600000.0,600000,,,0.0,0.0,subject,,
C14-2010-0144,1,1245340.0,1245340,0.0,0,1870798.0,1870798,2561200.0,2561200,1984.0,,124534.0,124534.0,subject,,
C14-2010-0145,1,134100.0,134100,0.0,0,1805973.0,1805973,1352705.0,1352705,1986.0,,13.41,13.41,subject,,
C14-2010-0146,1,533600.0,533600,0.0,0,1855316.0,1855316,1150974.0,1150974,2018.0,,21344.0,21344.0,subject,,
C14-2010-0148,1,353240.0,353240,0.0,0,1469408.0,1469408,551030.0,551030,1962.0,,8831.0,8831.0,subject,,
C14-2010-0149.SH,1,0.0,0,103416531.0,103416531,100067.0,100067,91455656.0,91455656,,,1566940.32,1566940.32,subject,,
C14-2010-0151,1,2607500.0,2607500,0.0,0,2029496.0,2029496,4485000.0,4485000,,,8919.0,8919.0,subject,,
C14-2010-0152,1,436640.0,436640,0.0,0,1533610.0,1533610,1825526.0,1825526,2005.0,,54580.0,54580.0,subject,,
C14-2010-0154,1,1217160.0,1217160,0.0,0,1403823.0,1403823,1222160.0,1222160,1940.0,,62550.0,62550.0,subject,,
C14-2010-0155,1,9471672.0,9471672,0.0,0,1554011.0,1554011,9625000.0,9625000,1970.0,,131551.0,131551.0,subject,,
C14-2010-0156,1,73712.0,73712,0.0,0,1834774.0,1834774,76208.0,76208,2003.0,,18428.01,18428.01,subject,,
C14-2010-0163,1,53579.0,53579,0.0,0,1555200.0,1555200,125000.0,125000,1961.0,,3571.92,3571.92,subject,,
C14-2010-0164,1,4159980.0,4159980,0.0,0,226680.0,226680,4172330.0,4172330,1984.0,,83199.6,83199.6,subject,,
C14-2010-0166,1,381412.0,381412,0.0,0,1585100.0,1585100,542065.0,542065,1972.0,,19070.58,19070.58,subject,,
C14-2010-0167,1,959184.0,959184,0.0,0,1770159.0,1770159,1060846.0,1060846,1958.0,,79932.0,79932.0,subject,,
C14-2010-0168,1,51200.0,51200,0.0,0,1783604.0,1783604,519694.0,519694,1961.0,,0.8,0.8,subject,,
C14-2010-0174,1,2546082.0,2546082,0.0,0,1568607.0,1568607,4030518.0,4030518,2006.0,,101843.28,101843.28,subject,,
C14-2010-0175,1,523243.0,523243,0.0,0,1631572.0,1631572,1171947.0,1171947,2005.0,,130810.68,130810.68,subject,,
C14-2010-0176,1,3972161.0,3972161,0.0,0,157342.0,157342,6505922.0,6505922,1984.0,,155771.0,155771.0,subject,,
C14-2010-0178,1,150408.0,150408,0.0,0,1502562.0,1502562,455411.0,455411,1961.0,,18800.97,18800.97,subject,,
C14-2010-0185,1,0.0,0,10836937.0,10836937,1917384.0,1917384,13390046.0,13390046,,,190836.0,190836.0,subject,,
C14-2010-0186,1,5772800.0,5772800,0.0,0,1632254.0,1632254,7645456.0,7645456,1920.0,,7216.0,7216.0,subject,,
C14-2010-0187,1,2550864.0,2550864,0.0,0,1923078.0,1923078,3068224.0,3068224,1968.0,,212572.0,212572.0,subject,,
C14-2010-0190,1,250000.0,250000,0.0,0,1611702.0,1611702,250000.0,250000,,,402005.0,402005.0,subject,,
C14-2010-0191.SH,1,0.0,0,7461881.0,7461881,178329.0,178329,13149593.0,13149593,,,134208.0,134208.0,subject,,
C14-2010-0192,1,1264560.0,1264560,0.0,0,439135.0,439135,5881572.0,5881572,2020.0,,105.38,105.38,subject,,
C14-2010-0193,1,797280.0,797280,0.0,0,1909927.0,1909927,1135989.0,1135989,1950.0,,4983.0,4983.0,subject,,
C14-2010-0195,1,4862585.0,4862585,0.0,0,1696424.0,1696424,24394190.0,24394190,2013.0,,534350.0,534350.0,subject,,
C14-2010-0197,1,1290613.0,1290613,0.0,0,1434032.0,1434032,1290813.0,1290813,,,5550.0,5550.0,subject,,
C14-2010-0199,5,250000.0,1254431,0.0,0,1426756.0,5686540,548476.0,3562011,1962.0,,0.0,134286.88,subject,,
C14-2010-0202,1,338840.0,338840,0.0,0,1998310.0,1998310,860567.0,860567,1968.0,,250992.72,250992.72,subject,,
C14-2010-0203,1,225580.0,225580,0.0,0,2039917.0,2039917,1881491.0,1881491,1984.0,,167096.16,167096.16,subject,,
C14-2010-0206,4,1135221.0,5058192,0.0,0,1091755.0,4120080,1960942.5,9911386,1922.0,,17117.0,64943.08,subject,,
C14-2011-0002,1,18467437.0,18467437,0.0,0,1518342.0,1518342,63194000.0,63194000,2013.0,,102596.87,102596.87,subject,,
C14-2011-0005,1,3540121.0,3540121,0.0,0,1656543.0,1656543,5432500.0,5432500,2015.0,,101146.32,101146.32,subject,,
C14-2011-0006,1,4185654.0,4185654,0.0,0,565578.0,565578,4299239.0,4299239,1967.0,,18382.32,18382.32,subject,,
C14-2011-0009,1,5686750.0,5686750,0.0,0,1394928.0,1394928,6590802.0,6590802,1995.0,,227470.0,227470.0,subject,,
C14-2011-0010,1,1177600.0,1177600,0.0,0,569276.0,569276,1455195.0,1455195,1907.0,,11776.0,11776.0,subject,,
C14-2011-0011,1,0.0,0,12100631.0,12100631,100073.0,100073,11825652.0,11825652,,,304789.0,304789.0,subject,,
C14-2011-0012,1,0.0,0,6783423.0,6783423,1514006.0,1514006,6690920.0,6690920,,,389862.0,389862.0,subject,,
C14-2011-0015,1,380514.0,380514,0.0,0,1270412.0,1270412,634677.0,634677,1947.0,,0.0,0.0,subject,,
C14-2011-0017,1,11626257.0,11626257,0.0,0,1888967.0,1888967,17801051.0,17801051,2023.0,,130266.18,130266.18,subject,,
C14-2011-0020,1,520416.0,520416,0.0,0,1808931.0,1808931,1416622.0,1416622,1900.0,,0.0,0.0,subject,,
C14-2011-0024,1,5883080.0,5883080,0.0,0,1749681.0,1749681,42078860.0,42078860,2020.0,,84044.0,84044.0,subject,,
C14-2011-0029,1,8221336.0,8221336,0.0,0,1437323.0,1437323,103000000.0,103000000,1997.0,,1027667.0,1027667.0,subject,,
C14-2011-0030,1,10076700.0,10076700,0.0,0,1645638.0,1645638,41850000.0,41850000,2013.0,,100767.0,100767.0,subject,,
C14-2011-0031,1,15286032.0,15286032,0.0,0,1846348.0,1846348,85910000.0,85910000,2015.0,,169844.8,169844.8,subject,,
C14-2011-0032,17,444480.0,8644011,0.0,383797618,1704857.0,24223853,870285.0,396096242,1962.0,,0.0,2694403.0,subject,,
C14-2011-0036,1,1413120.0,1413120,0.0,0,181161.0,181161,1945657.0,1945657,1927.0,,8832.0,8832.0,subject,,
C14-2011-0037,1,1579455.0,1579455,0.0,0,1482257.0,1482257,1667512.0,1667512,1959.0,,13272.73,13272.73,subject,,
C14-2011-0038,1,79380.0,79380,0.0,0,1860995.0,1860995,0.0,0,0.0,,3.15,3.15,subject,,
C14-2011-0039,1,2416789.0,2416789,0.0,0,1846700.0,1846700,20570029.0,20570029,2023.0,,20708.42,20708.42,subject,,
C14-2011-0040,1,0.0,0,4380069.0,4380069,192393.0,192393,3776018.0,3776018,,,78844.0,78844.0,subject,,
C14-2011-0042,1,1887318.0,1887318,0.0,0,449904.0,449904,8136336.0,8136336,2008.0,,166286.0,166286.0,subject,,
C14-2011-0043,1,522920.0,522920,0.0,0,1278277.0,1278277,800662.0,800662,1966.0,,65365.0,65365.0,subject,,
C14-2011-0047,1,2502680.0,2502680,0.0,0,101622.0,101622,2500000.0,2500000,1936.0,,16465.0,16465.0,subject,,
C14-2011-0048,1,2330242.0,2330242,0.0,0,1689882.0,1689882,3394369.0,3394369,,,10.699,10.699,subject,,
C14-2011-0050,1,40229610.0,40229610,0.0,0,1651645.0,1651645,36400000.0,36400000,2012.0,,574708.72,574708.72,subject,,
C14-2011-0051,1,593750.0,593750,0.0,0,1661864.0,1661864,3005406.0,3005406,1980.0,,23750.0,23750.0,subject,,
C14-2011-0054,10,936513.5,8780645,0.0,17864432,724233.5,9358624,1799479.5,19114258,1990.0,,0.0,718.679,subject,,
C14-2011-0055,1,97500.0,97500,0.0,0,1883407.0,1883407,97500.0,97500,,,0.0,0.0,subject,,
C14-2011-0056,1,282261.0,282261,0.0,0,1630586.0,1630586,596918.0,596918,2013.0,,0.0,0.0,subject,,
C14-2011-0058,15,1282990.0,37722077,0.0,0,565578.0,11430887,1820834.0,74015401,1940.0,,7547.0,248350.96000000002,subject,,
C14-2011-0060,1,7722000.0,7722000,0.0,0,1929071.0,1929071,7722039.0,7722039,,,67150.0,67150.0,subject,,
C14-2011-0061,1,445335.0,445335,0.0,0,573091.0,573091,1636116.0,1636116,2016.0,,29689.0,29689.0,subject,,
C14-2011-0062,1,0.0,0,9935252.0,9935252,568606.0,568606,13310664.0,13310664,,,447927.0,447927.0,subject,,
C14-2011-0063,1,309003.0,309003,0.0,0,1574738.0,1574738,359819.0,359819,1948.0,,0.0,0.0,subject,,
C14-2011-0064,1,0.0,0,25000.0,25000,100073.0,100073,25000.0,25000,,,0.0,0.0,subject,,
C14-2011-0065,1,6005554.0,6005554,0.0,0,1581312.0,1581312,6005554.0,6005554,,,7360.0,7360.0,subject,,
C14-2011-0068,1,0.0,0,793336.0,793336,238120.0,238120,793336.0,793336,,,634669.0,634669.0,subject,,
C14-2011-0069,1,790070.0,790070,0.0,0,1431449.0,1431449,3383545.0,3383545,2010.0,,79007.0,79007.0,subject,,
C14-2011-0070,1,375000.0,375000,0.0,0,1628072.0,1628072,614669.0,614669,1970.0,,0.0,0.0,subject,,
C14-2011-0071,1,0.0,0,2578316.0,2578316,2000797.0,2000797,2578316.0,2578316,,,171887.76,171887.76,subject,,
C14-2011-0074,1,0.0,0,1333334.0,1333334,100067.0,100067,567792.0,567792,,,34.308,34.308,subject,,
C14-2011-0075,1,0.0,0,19476862.0,19476862,514987.0,514987,19793448.0,19793448,,,595683.0,595683.0,subject,,
C14-2011-0076,1,1442712.0,1442712,0.0,0,1639648.0,1639648,2500000.0,2500000,1983.0,,120226.0,120226.0,subject,,
C14-2011-0078,1,860189.0,860189,0.0,0,1687573.0,1687573,3225000.0,3225000,1993.0,,0.0,0.0,subject,,
C14-2011-0079,1,291218.0,291218,0.0,0,1566807.0,1566807,530778.0,530778,1947.0,,5824.35,5824.35,subject,,
C14-2011-0080,1,0.0,0,0.0,0,1388898.0,1388898,63039.0,63039,,,22838.51,22838.51,subject,,
C14-2011-0081,1,0.0,0,59916097.0,59916097,175517.0,175517,62935530.0,62935530,,,517144.32,517144.32,subject,,
C14-2011-0082,1,0.0,0,562108.0,562108,100073.0,100073,72000.0,72000,,,0.0,0.0,subject,,
C14-2011-0083,1,0.0,0,470400.0,470400,100073.0,100073,470400.0,470400,,,15.68,15.68,subject,,
C14-2011-0086,1,0.0,0,2000.0,2000,155226.0,155226,288.0,288,,,0.0,0.0,subject,,
C14-2011-0087,1,380165.0,380165,0.0,0,1565137.0,1565137,583455.0,583455,1969.0,,0.0,0.0,subject,,
C14-2011-0088,1,2650626.0,2650626,0.0,0,1791269.0,1791269,5173000.0,5173000,2015.0,,53012.52,53012.52,subject,,
C14-2011-0091,1,26428941.0,26428941,0.0,0,1781509.0,1781509,111800000.0,111800000,2015.0,,151022.52,151022.52,subject,,
C14-2011-0092,1,74175.0,74175,0.0,0,183176.0,183176,331127.0,331127,2009.0,,0.0,0.0,subject,,
C14-2011-0093,1,25641000.0,25641000,0.0,0,1994143.0,1994143,35680000.0,35680000,1973.0,,427350.0,427350.0,subject,,
C14-2011-0094,1,17229733.0,17229733,0.0,0,1902884.0,1902884,85000000.0,85000000,2020.0,,191441.48,191441.48,subject,,
C14-2011-0096,1,347464.0,347464,0.0,0,254871.0,254871,1036078.0,1036078,1970.0,,0.0,0.0,subject,,
C14-2011-0098,1,6000173.0,6000173,0.0,0,1778451.0,1778451,64380000.0,64380000,2020.0,,40001.15,40001.15,subject,,
C14-2011-0100,1,2999160.0,2999160,0.0,0,1973721.0,1973721,4915991.0,4915991,1956.0,,22216.0,22216.0,subject,,
C14-2011-0101,1,1976000.0,1976000,0.0,0,2043904.0,2043904,5676023.0,5676023,1985.0,,19760.0,19760.0,subject,,
C14-2011-0102,1,0.0,0,43732.0,43732,100073.0,100073,20551.0,20551,,,10.933,10.933,subject,,
C14-2011-0103,1,839360.0,839360,0.0,0,1649124.0,1649124,839360.0,839360,,,10492.0,10492.0,subject,,
C14-2011-0107,1,0.0,0,234795.0,234795,100073.0,100073,0.0,0,0.0,,46.959,46.959,subject,,
C14-2011-0108,1,0.0,0,3102858.0,3102858,106039.0,106039,1750000.0,1750000,,,172.381,172.381,subject,,
C14-2011-0109,1,8231969.0,8231969,0.0,0,1534573.0,1534573,66000000.0,66000000,2013.0,,74836.08,74836.08,subject,,
C14-2011-0110,1,1997095.0,1997095,0.0,0,1837490.0,1837490,4911218.0,4911218,,,87.481,87.481,subject,,
C14-2011-0111,1,1217160.0,1217160,0.0,0,1403823.0,1403823,1222160.0,1222160,1940.0,,62550.0,62550.0,subject,,
C14-2011-0112,1,1581228.0,1581228,0.0,0,1942737.0,1942737,2132797.0,2132797,1996.0,,52707.6,52707.6,subject,,
C14-2011-0113,1,98439900.0,98439900,0.0,0,1512787.0,1512787,415497000.0,415497000,2016.0,,75723.0,75723.0,subject,,
C14-2011-0114,1,0.0,0,43732.0,43732,100073.0,100073,20551.0,20551,,,10.933,10.933,subject,,
C14-2011-0120,1,1401717.0,1401717,0.0,0,1601292.0,1601292,6200000.0,6200000,2005.0,,200245.32,200245.32,subject,,
C14-2011-0121,1,0.0,0,0.0,0,1566845.0,1566845,425000.0,425000,1983.0,,31472.1,31472.1,subject,,
C14-2011-0122,1,617579.0,617579,0.0,0,1529621.0,1529621,24060000.0,24060000,2013.0,,622559.52,622559.52,subject,,
C14-2011-0123,1,2255041.0,2255041,0.0,0,2019610.0,2019610,3389000.0,3389000,1993.0,,225504.06,225504.06,subject,,
C14-2011-0124,1,520200.0,520200,0.0,0,1883044.0,1883044,2625000.0,2625000,1910.0,,2601.0,2601.0,subject,,
C14-2011-0125,1,0.0,0,0.0,0,1324381.0,1324381,678910.0,678910,1980.0,,8102.0,8102.0,subject,,
C14-2011-0126,1,471682.0,471682,0.0,0,1936501.0,1936501,1221100.0,1221100,2014.0,,0.0,0.0,subject,,
C14-2011-0127,1,105120.0,105120,0.0,0,1543957.0,1543957,105120.0,105120,,,87600.0,87600.0,subject,,
C14-2011-0129,1,5961628.0,5961628,0.0,0,1950184.0,1950184,5100000.0,5100000,,,86695.72,86695.72,subject,,
C14-2011-0130.SH,1,996000.0,996000,0.0,0,1683285.0,1683285,975000.0,975000,,,26179.56,26179.56,subject,,
C14-2011-0131,1,5321723.0,5321723,0.0,0,1705073.0,1705073,5953440.0,5953440,1983.0,,69565.0,69565.0,subject,,
C14-2011-0132,1,749905.0,749905,0.0,0,1705073.0,1705073,3090600.0,3090600,,,18620.0,18620.0,subject,,
C14-2011-0133,1,7181514.0,7181514,0.0,0,1705073.0,1705073,7407878.0,7407878,1968.0,,93876.0,93876.0,subject,,
C14-2011-0134,1,753800.0,753800,0.0,0,1705073.0,1705073,981295.0,981295,1972.0,,7538.0,7538.0,subject,,
C14-2011-0135,1,552825.0,552825,0.0,0,1924410.0,1924410,1300000.0,1300000,1982.0,,22113.0,22113.0,subject,,
C14-2011-0136,1,233702.0,233702,0.0,0,1925262.0,1925262,233702.0,233702,,,14606.38,14606.38,subject,,
C14-2011-0140,1,901724.0,901724,0.0,0,1445127.0,1445127,2200179.0,2200179,1979.0,,0.0,0.0,subject,,
C14-2011-0143,1,699748.0,699748,0.0,0,1402486.0,1402486,5530000.0,5530000,2004.0,,174936.96,174936.96,subject,,
C14-2011-0144,1,0.0,0,25000.0,25000,100073.0,100073,25000.0,25000,,,0.0,0.0,subject,,
C14-2011-0145,1,25000.0,25000,0.0,0,100227.0,100227,0.0,0,0.0,,0.0,0.0,subject,,
C14-2011-0146,1,474160.0,474160,0.0,0,1577727.0,1577727,465000.0,465000,,,94832.0,94832.0,subject,,
C14-2011-0151,1,6938374.0,6938374,0.0,0,1754687.0,1754687,9797000.0,9797000,1985.0,,231279.12,231279.12,subject,,
C14-2011-0153,1,28352333.0,28352333,0.0,0,1707081.0,1707081,128850000.0,128850000,2014.0,,157512.96,157512.96,subject,,
C14-2011-0154,1,28352333.0,28352333,0.0,0,1707081.0,1707081,128850000.0,128850000,2014.0,,157512.96,157512.96,subject,,
C14-2011-0155,1,0.0,0,4256896.0,4256896,1471715.0,1471715,5280901.0,5280901,,,115870.0,115870.0,subject,,
C14-2011-0157,1,700150.0,700150,0.0,0,1946583.0,1946583,828394.0,828394,1929.0,,6365.0,6365.0,subject,,
C14-2011-0158,1,275000.0,275000,0.0,0,1837505.0,1837505,712148.0,712148,2016.0,,0.0,0.0,subject,,
C14-2011-0159,1,0.0,0,382646277.0,382646277,100730.0,100730,380225806.0,380225806,,,2694403.0,2694403.0,subject,,
C14-2011-0160,1,2509056.0,2509056,0.0,0,1475201.0,1475201,3240422.0,3240422,1984.0,,167270.4,167270.4,subject,,
C14-2011-0161,1,266385.0,266385,0.0,0,1641452.0,1641452,3000000.0,3000000,2019.0,,13319.25,13319.25,subject,,
C14-2011-0162,1,366701.0,366701,0.0,0,1528704.0,1528704,588166.0,588166,1948.0,,0.0,0.0,subject,,
C14-2011-0163,1,15676.0,15676,0.0,0,289885.0,289885,81757.0,81757,1985.0,,0.0,0.0,subject,,
C14-2011-0167,1,15549315.0,15549315,0.0,0,208452.0,208452,22000000.0,22000000,1969.0,,218236.0,218236.0,subject,,
C14-2011-0168,1,511100.0,511100,0.0,0,257151.0,257151,1435976.0,1435976,2010.0,,28394.42,28394.42,subject,,
C14-2011-0169,1,0.0,0,19700000.0,19700000,175517.0,175517,21833333.0,21833333,,,192535.0,192535.0,subject,,
C14-2012-0001,1,919552.0,919552,0.0,0,1696424.0,1696424,14284006.0,14284006,2014.0,,91955.16,91955.16,subject,,
C14-2012-0002,1,0.0,0,0.0,0,1649548.0,1649548,101909989.0,101909989,2019.0,,164090.52,164090.52,subject,,
C14-2012-0006,1,1223688.0,1223688,0.0,0,1350362.0,1350362,2200000.0,2200000,1978.0,,407895.84,407895.84,subject,,
C14-2012-0007,1,513099.0,513099,0.0,0,1961226.0,1961226,1175708.0,1175708,1970.0,,0.0,0.0,subject,,
C14-2012-0008,1,403800.0,403800,0.0,0,1735835.0,1735835,408542.0,408542,2012.0,,13460.0,13460.0,subject,,
C14-2012-0009,1,390646.0,390646,0.0,0,1712594.0,1712594,768009.0,768009,1943.0,,39064.61,39064.61,subject,,
C14-2012-0013,1,644258.0,644258,0.0,0,1930387.0,1930387,768076.0,768076,1976.0,,25265.0,25265.0,subject,,
C14-2012-0015,1,4774383.0,4774383,0.0,0,1989229.0,1989229,4774383.0,4774383,,,34943.83,34943.83,subject,,
C14-2012-0016,1,0.0,0,1025467.0,1025467,104697.0,104697,1120500.0,1120500,,,0.0,0.0,subject,,
C14-2012-0018,1,8993700.0,8993700,0.0,0,1718857.0,1718857,21000000.0,21000000,2020.0,,89937.0,89937.0,subject,,
C14-2012-0019,1,68480.0,68480,0.0,0,160354.0,160354,398807.0,398807,1965.0,,0.71,0.71,subject,,
C14-2012-0020,1,49794416.0,49794416,0.0,0,1690563.0,1690563,116080000.0,116080000,2014.0,,278740.44,278740.44,subject,,
C14-2012-0021,1,591164.0,591164,0.0,0,1459812.0,1459812,948501.0,948501,1909.0,,0.0,0.0,subject,,
C14-2012-0022,1,0.0,0,354760.0,354760,1492065.0,1492065,350000.0,350000,,,0.0,0.0,subject,,
C14-2012-0023,1,130500.0,130500,0.0,0,2043589.0,2043589,130500.0,130500,,,8700.01,8700.01,subject,,
C14-2012-0024,1,90000.0,90000,0.0,0,1995272.0,1995272,434771.0,434771,1972.0,,0.0,0.0,subject,,
C14-2012-0025,1,253142.0,253142,0.0,0,1500669.0,1500669,449045.0,449045,2013.0,,6328.54,6328.54,subject,,
C14-2012-0027,1,162000.0,162000,0.0,0,264038.0,264038,569566.0,569566,2001.0,,27000.0,27000.0,subject,,
C14-2012-0028,1,7653634.0,7653634,0.0,0,2043360.0,2043360,214000000.0,214000000,,,14720.0,14720.0,subject,,
C14-2012-0037,1,409028.0,409028,0.0,0,2009621.0,2009621,409028.0,409028,,,11925.0,11925.0,subject,,
C14-2012-0038,1,943420.0,943420,0.0,0,1513930.0,1513930,1680000.0,1680000,1984.0,,23586.0,23586.0,subject,,
C14-2012-0040,1,300000.0,300000,0.0,0,1507943.0,1507943,387341.0,387341,1946.0,,0.0,0.0,subject,,
C14-2012-0041,1,1477350.0,1477350,0.0,0,1751944.0,1751944,0.0,0,0.0,,21105.0,21105.0,subject,,
C14-2012-0045,1,0.0,0,1318128.0,1318128,180449.0,180449,876366.0,876366,,,18761.29,18761.29,subject,,
C14-2012-0046,1,824113.0,824113,0.0,0,1678963.0,1678963,3098297.0,3098297,2000.0,,65929.0,65929.0,subject,,
C14-2012-0048,1,83112599.0,83112599,0.0,0,1918719.0,1918719,437823880.0,437823880,2014.0,,57226.12,57226.12,subject,,
C14-2012-0049,1,726478.0,726478,0.0,0,180810.0,180810,887500.0,887500,,,7827.7,7827.7,subject,,
C14-2012-0051,1,89732.0,89732,0.0,0,2009324.0,2009324,1226941.0,1226941,1975.0,,22433.0,22433.0,subject,,
