standardized_tcad_id,lui_land_use,lui_general_land_use,lui_shape_area,latitude,longitude,council_district,nearby_GEOID,zoning_case_GEOID
R161324,740,700,9205.0703125,,,,,
R161325,740,700,9294.8671875,,,,,
R161326,740,700,9888.3359375,,,,,
R161327,740,700,10623.44140625,,,,,
R161328,740,700,9270.556640625,,,,,
R161329,740,700,11179.48046875,,,,,
R161330,740,700,12378.431640625,,,,,
R161331,740,700,20122.091796875,,,,,
R161332,740,700,9267.53125,,,,,
R161333,740,700,9166.822265625,,,,,
R161334,740,700,10496.087890625,,,,,
R161335,740,700,12577.705078125,,,,,
R161336,740,700,10093.8046875,,,,,
R161337,740,700,10185.642578125,,,,,
R161338,740,700,10190.703125,,,,,
R161339,740,700,9920.080078125,,,,,
R161340,740,700,10878.314453125,,,,,
R161341,740,700,11508.845703125,,,,,
R161342,740,700,9311.083984375,,,,,
R161343,740,700,9322.560546875,,,,,
R161344,740,700,9283.638671875,,,,,
R161345,740,700,9363.78515625,,,,,
R161346,740,700,9431.85546875,,,,,
R161347,740,700,9423.966796875,,,,,
R161348,740,700,10684.2734375,,,,,
R162087,100,100,156141.255859375,,,,,
R162416,900,900,1306988.52734375,,,,,
R169448,160,160,283792.10546875,,,,,
R169667,160,160,258111.822265625,,,,,
R172952,720,700,126396.43359375,,,,,
R173351,910,900,70097.568359375,,,,,
R174830,900,900,19646477.375,,,,,
R174832,900,900,19646477.375,,,,,
R174872,900,900,1445501.8828125,,,,,
R175378,910,900,218564.6171875,,,,,
R17611,910,900,28.861328125,,,,,
R18204,100,100,61506.1796875,,,,,
R18205,160,160,77391.791015625,,,,,
R18303,750,700,18568332.044921875,,,,,
R18305,750,700,18568332.044921875,,,,,
R18307,750,700,18568332.044921875,,,,,
R18995,750,700,18568332.044921875,,,,,
R19101,750,700,4145647.31640625,,,,,
R19103,750,700,57545221.859375,,,,,
R19106,750,700,4598250.892578125,,,,,
R19107,750,700,4598250.892578125,,,,,
R19146,750,700,162.365234375,,,,,
R19314,900,900,229186.134765625,,,,,
R20183,750,700,18568332.044921875,,,,,
R20184,910,900,289382.369140625,,,,,
R20965,160,160,1489095.75,,,,,
R21098,100,100,148111.955078125,,,,,
R22263,100,100,13745.478515625,,,,,
R22271,100,100,12263.291015625,,,,,
R22272,100,100,46371.58203125,,,,,
R22273,100,100,46432.908203125,,,,,
R22274,100,100,46816.544921875,,,,,
R22275,100,100,46077.650390625,,,,,
R22276,100,100,46246.5859375,,,,,
R22277,100,100,46448.380859375,,,,,
R22278,100,100,46498.259765625,,,,,
R22279,100,100,13831.962890625,,,,,
R22280,100,100,47352.376953125,,,,,
R22281,100,100,45345.349609375,,,,,
R22282,100,100,42020.892578125,,,,,
R22283,100,100,43974.21484375,,,,,
R22284,100,100,86583.9921875,,,,,
R22286,100,100,43288.64453125,,,,,
R22287,100,100,10733.568359375,,,,,
R22295,100,100,14148.814453125,,,,,
R22300,113,113,73202.482421875,,,,,
R22303,100,100,15017.525390625,,,,,
R22311,113,113,11944.337890625,,,,,
R22319,113,113,10476.34375,,,,,
R22327,113,113,15941.96484375,,,,,
R22335,113,113,13348.314453125,,,,,
R22343,900,900,10525.3671875,,,,,
R22351,100,100,10521.40234375,,,,,
R22359,113,113,10519.40234375,,,,,
R22367,113,113,13398.5390625,,,,,
R22375,113,113,12365.5703125,,,,,
R22383,100,100,9851.345703125,,,,,
R22391,113,113,11976.98828125,,,,,
R22407,113,113,25305.8203125,,,,,
R22415,100,100,12930.85546875,,,,,
R22423,113,113,12003.142578125,,,,,
R22427,160,160,2625004.623046875,,,,,
R22431,100,100,12002.193359375,,,,,
R22439,113,113,24265.7734375,,,,,
R22447,113,113,13094.96875,,,,,
R22455,113,113,14179.609375,,,,,
R22463,100,100,14020.099609375,,,,,
R22471,113,113,14151.560546875,,,,,
R22479,113,113,16369.49609375,,,,,
R22487,113,113,12996.34375,,,,,
R22495,100,100,9390.33203125,,,,,
R22503,900,900,10554.208984375,,,,,
R22511,100,100,12463.54296875,,,,,
R22519,900,900,10505.17578125,,,,,
R22527,100,100,9606.962890625,,,,,
R22535,100,100,9367.578125,,,,,
R22543,100,100,9365.64453125,,,,,
R22551,900,900,12920.640625,,,,,
R22559,113,113,10069.310546875,,,,,
R22567,113,113,10661.615234375,,,,,
R22575,100,100,11258.099609375,,,,,
R22583,100,100,10674.828125,,,,,
R22591,900,900,10091.69921875,,,,,
R22599,100,100,11794.361328125,,,,,
R22607,100,100,10680.98828125,,,,,
R22615,113,113,10941.57421875,,,,,
R22623,100,100,11970.236328125,,,,,
R22631,100,100,8934.697265625,,,,,
R22639,100,100,39471.98828125,,,,,
R22647,113,113,10500.005859375,,,,,
R22656,113,113,10500.017578125,,,,,
R22665,113,113,12749.873046875,,,,,
R22674,100,100,10499.837890625,,,,,
R22680,113,113,38754.177734375,,,,,
R22683,100,100,10499.685546875,,,,,
R22692,100,100,10499.478515625,,,,,
R22701,100,100,10499.41796875,,,,,
R22710,100,100,10499.375,,,,,
R22719,100,100,10499.3125,,,,,
R22728,113,113,10499.18359375,,,,,
R22736,113,113,10499.064453125,,,,,
R22744,113,113,10996.193359375,,,,,
R22760,113,113,12659.58203125,,,,,
R22768,113,113,10497.9375,,,,,
R22776,100,100,10498.234375,,,,,
R22784,100,100,10498.3359375,,,,,
R22792,900,900,10498.59765625,,,,,
R22800,113,113,10498.755859375,,,,,
R22808,100,100,10497.77734375,,,,,
R22816,100,100,10497.390625,,,,,
R22824,100,100,11426.337890625,,,,,
R22832,100,100,11735.830078125,,,,,
R22840,100,100,10499.310546875,,,,,
R22848,100,100,17122.509765625,,,,,
R22856,100,100,15611.93359375,,,,,
R22864,900,900,12029.939453125,,,,,
R22872,100,100,10498.810546875,,,,,
R22880,113,113,10498.884765625,,,,,
R22896,113,113,10594.150390625,,,,,
R22904,100,100,10559.80859375,,,,,
R22912,100,100,10488.328125,,,,,
R22920,100,100,10488.41796875,,,,,
R22928,100,100,10502.806640625,,,,,
R22936,100,100,10506.44140625,,,,,
R22944,100,100,10521.115234375,,,,,
R22952,900,900,10535.6875,,,,,
R22960,900,900,10539.328125,,,,,
R22968,113,113,10543.0078125,,,,,
R22976,900,900,11331.212890625,,,,,
R22984,113,113,19326.0390625,,,,,
R22992,100,100,15664.474609375,,,,,
R23000,900,900,17141.4375,,,,,
R23008,113,113,10558.033203125,,,,,
R23016,900,900,10550.62890625,,,,,
R23024,113,113,10547.0078125,,,,,
R23032,113,113,10539.69921875,,,,,
R23040,100,100,10528.759765625,,,,,
R23048,113,113,10521.548828125,,,,,
R23056,100,100,10334.216796875,,,,,
R23064,113,113,10681.5703125,,,,,
R23072,113,113,21382.701171875,,,,,
R23080,113,113,10688.96875,,,,,
R23088,100,100,10630.537109375,,,,,
R23096,100,100,10502.126953125,,,,,
R23104,113,113,10502.16015625,,,,,
R23112,100,100,10524.755859375,,,,,
R23120,900,900,10502.201171875,,,,,
R23128,113,113,10518.013671875,,,,,
R23136,100,100,10343.857421875,,,,,
R23144,900,900,14708.3984375,,,,,
R23152,900,900,17725.2890625,,,,,
R23397,100,100,484681.767578125,,,,,
R23399,160,160,1204683.6953125,,,,,
R23801,900,900,60.697265625,,,,,
R23815,750,700,28.376953125,,,,,
R23816,750,700,32.064453125,,,,,
R23817,750,700,0.416015625,,,,,
R23818,750,700,10.814453125,,,,,
R23819,750,700,77.015625,,,,,
R23820,750,700,71.869140625,,,,,
R23821,750,700,42.61328125,,,,,
R23822,750,700,13.453125,,,,,
R24349,113,113,108797.43359375,,,,,
R24758,900,900,74028.3046875,,,,,
R24990,100,100,341663.9296875,,,,,
R24998,900,900,65421.623046875,,,,,
R25006,100,100,331357.54296875,,,,,
R25014,100,100,363577.392578125,,,,,
R25022,160,160,689487.599609375,,,,,
R25030,100,100,368910.859375,,,,,
R25038,113,113,94172.388671875,,,,,
R25046,100,100,140667.123046875,,,,,
R25054,113,113,47337.71484375,,,,,
R25062,100,100,49910.15234375,,,,,
R25070,113,113,44658.712890625,,,,,
R25078,113,113,95526.658203125,,,,,
R25086,900,900,436533.189453125,,,,,
R25094,160,160,346848.296875,,,,,
R25102,100,100,159585.888671875,,,,,
R25110,113,113,101561.51171875,,,,,
R25118,100,100,44486.828125,,,,,
R25126,100,100,153808.2421875,,,,,
R25134,100,100,349421.201171875,,,,,
R25142,100,100,32027.4765625,,,,,
R25158,100,100,115242.314453125,,,,,
R25166,100,100,75205.423828125,,,,,
R25174,100,100,66813.87109375,,,,,
R25182,900,900,132870.474609375,,,,,
R25190,100,100,43997.0078125,,,,,
R25198,100,100,250841.443359375,,,,,
R25206,160,160,427548.400390625,,,,,
R25222,100,100,207303.646484375,,,,,
R25405,900,900,1302710.591796875,,,,,
R26581,113,113,255167.30078125,,,,,
R27352,113,113,15442.677734375,,,,,
R27438,113,113,132207.044921875,,,,,
R300050,400,400,3360.78515625,,,,,
R300051,400,400,1136.962890625,,,,,
R300053,400,400,1282.390625,,,,,
R300055,400,400,4106.6640625,,,,,
R300056,400,400,2576.134765625,,,,,
R300057,400,400,1347.67578125,,,,,
R300058,400,400,1224.619140625,,,,,
R300059,400,400,1449.40234375,,,,,
R300060,400,400,1249.7890625,,,,,
R300069,400,400,3925.060546875,,,,,
R300073,100,100,7937.623046875,,,,,
R300075,100,100,5505.162109375,,,,,
R30126,113,113,125980.029296875,,,,,
R302076,400,400,58908.685546875,,,,,
R302078,900,900,62660.314453125,,,,,
R302081,400,400,29930.3671875,,,,,
R302082,400,400,32399.115234375,,,,,
R302083,400,400,33608.724609375,,,,,
R302085,400,400,34183.2421875,,,,,
R302086,900,900,64512.89453125,,,,,
R302088,630,600,162027.740234375,,,,,
R302094,900,900,35400.041015625,,,,,
R302095,900,900,54950.009765625,,,,,
R302096,100,100,4269.83984375,,,,,
R302097,100,100,5841.701171875,,,,,
R302098,100,100,4008.91796875,,,,,
R302099,100,100,4987.9453125,,,,,
R302100,100,100,4632.953125,,,,,
R302101,100,100,5293.69140625,,,,,
R302102,100,100,5124.501953125,,,,,
R302103,100,100,5566.46875,,,,,
R302104,100,100,6054.912109375,,,,,
R302105,100,100,5792.12890625,,,,,
R302106,100,100,4722.90625,,,,,
R302107,100,100,4487.244140625,,,,,
R302108,100,100,5175.416015625,,,,,
R302111,100,100,4667.609375,,,,,
R302112,100,100,4994.080078125,,,,,
R302113,100,100,5845.80859375,,,,,
R302114,100,100,7645.84375,,,,,
R302115,100,100,8745.107421875,,,,,
R302116,100,100,5628.73046875,,,,,
R302118,100,100,5484.16796875,,,,,
R302119,100,100,5268.75,,,,,
R302123,100,100,4311.107421875,,,,,
R302125,100,100,4068.4921875,,,,,
R302126,100,100,5937.90234375,,,,,
R302127,100,100,5442.90234375,,,,,
R302129,100,100,5341.125,,,,,
R302130,100,100,5636.17578125,,,,,
R302132,100,100,6935.115234375,,,,,
R302134,100,100,7699.27734375,,,,,
R302135,100,100,8783.96484375,,,,,
R302137,100,100,5941.59765625,,,,,
R302138,100,100,4779.1640625,,,,,
R302140,100,100,4413.736328125,,,,,
R302141,100,100,4123.82421875,,,,,
R302143,100,100,4152.673828125,,,,,
R302144,100,100,4127.712890625,,,,,
R302145,100,100,4040.845703125,,,,,
R302146,100,100,4020.541015625,,,,,
R302147,100,100,4266.41796875,,,,,
R302149,100,100,4029.75,,,,,
R302150,100,100,4192.607421875,,,,,
R302151,100,100,4292.48828125,,,,,
R302152,100,100,4990.873046875,,,,,
R302153,100,100,4075.375,,,,,
R302155,100,100,4177.458984375,,,,,
R302156,100,100,4079.2265625,,,,,
R302157,100,100,4425.2109375,,,,,
R302159,100,100,4354.341796875,,,,,
R302160,100,100,4753.01171875,,,,,
R302162,100,100,5357.8671875,,,,,
R302164,100,100,5493.916015625,,,,,
R302165,100,100,8160.642578125,,,,,
R302166,100,100,7473.05859375,,,,,
R302168,100,100,6993.3203125,,,,,
R302173,100,100,9305.384765625,,,,,
R302175,100,100,8351.025390625,,,,,
R302176,100,100,5436.07421875,,,,,
R302178,100,100,4209.5546875,,,,,
R302179,100,100,4593.64453125,,,,,
R302180,100,100,4292.484375,,,,,
R302182,100,100,4159.244140625,,,,,
R302183,100,100,3484.265625,,,,,
R302185,100,100,5532.56640625,,,,,
R302186,100,100,4661.052734375,,,,,
R302188,100,100,4695.009765625,,,,,
R302189,100,100,5222.568359375,,,,,
R302191,100,100,5999.6875,,,,,
R302192,100,100,7159.8046875,,,,,
R302193,100,100,8293.482421875,,,,,
R302194,100,100,9609.986328125,,,,,
R302195,100,100,13837.751953125,,,,,
R302196,100,100,8836.916015625,,,,,
R302209,100,100,5459.501953125,,,,,
R302210,100,100,4319.09375,,,,,
R302211,100,100,4647.025390625,,,,,
R302212,100,100,4835.400390625,,,,,
R302213,100,100,4887.294921875,,,,,
R302214,100,100,4597.44140625,,,,,
R302215,100,100,5274.986328125,,,,,
R302216,100,100,5167.013671875,,,,,
R302217,100,100,4316.22265625,,,,,
R302218,100,100,4528.2734375,,,,,
R302219,100,100,4704.560546875,,,,,
R302220,100,100,5743.005859375,,,,,
R302221,100,100,6517.89453125,,,,,
R302222,100,100,5487.041015625,,,,,
R302223,100,100,5724.30078125,,,,,
R302224,100,100,5291.662109375,,,,,
R302225,100,100,5013.884765625,,,,,
R302226,100,100,4616.23046875,,,,,
R302227,100,100,4348.880859375,,,,,
R302228,100,100,5190.33984375,,,,,
R302229,100,100,4808.53125,,,,,
R302230,100,100,4348.02734375,,,,,
R302231,100,100,4119.75,,,,,
R302232,100,100,4140.900390625,,,,,
R302233,100,100,4634.76953125,,,,,
R302234,100,100,4532.017578125,,,,,
R302235,100,100,5117.873046875,,,,,
R302236,100,100,5718.306640625,,,,,
R302237,100,100,4841.037109375,,,,,
R302238,100,100,5981.4453125,,,,,
R302239,100,100,5681.517578125,,,,,
R302240,100,100,4396.0078125,,,,,
R302241,100,100,5961.607421875,,,,,
R302242,100,100,4353.4375,,,,,
R302243,100,100,4893.857421875,,,,,
R302244,100,100,5166.189453125,,,,,
R302245,100,100,5375.28515625,,,,,
R302246,100,100,4894.79296875,,,,,
R302247,100,100,5621.177734375,,,,,
R302248,100,100,5990.140625,,,,,
R302249,100,100,4636.126953125,,,,,
R302250,100,100,3664.599609375,,,,,
R302251,100,100,4470.2578125,,,,,
R302252,100,100,4595.9453125,,,,,
R302253,100,100,5469.48046875,,,,,
R302254,100,100,5740.56640625,,,,,
R302258,100,100,5094.552734375,,,,,
R302259,100,100,4017.65234375,,,,,
R302260,100,100,4153.2578125,,,,,
R302261,100,100,4614.5703125,,,,,
R302262,100,100,4509.427734375,,,,,
R302263,100,100,4077.046875,,,,,
R302264,100,100,4721.96875,,,,,
R302265,100,100,5761.69921875,,,,,
R302267,100,100,5284.85546875,,,,,
R302268,100,100,6924.94921875,,,,,
R302270,100,100,5241.671875,,,,,
R302273,100,100,4875.619140625,,,,,
R302274,100,100,5379.197265625,,,,,
R302275,100,100,5141.443359375,,,,,
R302276,100,100,5301.740234375,,,,,
R302277,100,100,5506.544921875,,,,,
R302278,100,100,5770.70703125,,,,,
R302279,100,100,4995.990234375,,,,,
R302281,100,100,5167.79296875,,,,,
R302282,100,100,6144.23828125,,,,,
R302283,100,100,4834.412109375,,,,,
R302284,100,100,5081.1328125,,,,,
R302285,100,100,4276.392578125,,,,,
R302286,100,100,4693.39453125,,,,,
R302287,100,100,4298.455078125,,,,,
R302288,100,100,4736.78515625,,,,,
R302289,100,100,4436.5234375,,,,,
R302290,100,100,4802.404296875,,,,,
R302291,100,100,4435.076171875,,,,,
R302292,100,100,4241.10546875,,,,,
R302295,100,100,4165.21484375,,,,,
R302296,100,100,4152.96875,,,,,
R302297,100,100,4193.244140625,,,,,
R302298,100,100,3914.72265625,,,,,
R302299,100,100,4568.619140625,,,,,
R302300,100,100,4169.43359375,,,,,
R304574,850,800,6526.26171875,,,,,
R305300,100,100,6677.890625,,,,,
R305302,100,100,7293.48828125,,,,,
R305310,100,100,6843.78515625,,,,,
R305311,100,100,7314.64453125,,,,,
R305312,100,100,6882.912109375,,,,,
R305313,100,100,7771,,,,,
R305314,100,100,5822.5703125,,,,,
R305315,100,100,7849.65234375,,,,,
R305316,100,100,7508.15625,,,,,
R305320,100,100,8552.052734375,,,,,
R305321,100,100,7121.3046875,,,,,
R305322,100,100,7132.083984375,,,,,
R305323,100,100,8207.36328125,,,,,
R305327,100,100,8842.45703125,,,,,
R305347,100,100,8930,,,,,
R305414,100,100,9134.318359375,,,,,
R305416,100,100,10093.14453125,,,,,
R305417,100,100,7849.73828125,,,,,
R305418,100,100,7926.318359375,,,,,
R305422,100,100,9461.5859375,,,,,
R305423,100,100,10657.873046875,,,,,
R305427,100,100,9058.091796875,,,,,
R305429,100,100,7912.021484375,,,,,
R305430,100,100,9846.056640625,,,,,
R305431,100,100,10193.5390625,,,,,
R305432,100,100,8212.076171875,,,,,
R305434,100,100,6782.283203125,,,,,
R305435,100,100,6579.865234375,,,,,
R305452,300,300,132436.25390625,,,,,
R305453,300,300,160058.642578125,,,,,
R305454,300,300,17258.58203125,,,,,
R305455,300,300,97729.953125,,,,,
R305457,400,400,42649.748046875,,,,,
R305464,100,100,6553.578125,,,,,
R305465,100,100,6967.708984375,,,,,
R305466,100,100,9075.01171875,,,,,
R305468,100,100,8480.34765625,,,,,
R305469,100,100,9216.517578125,,,,,
R305470,100,100,6663.416015625,,,,,
R305471,100,100,7747.140625,,,,,
R305472,100,100,13210.369140625,,,,,
R305473,100,100,13214.05078125,,,,,
R305474,100,100,6704.623046875,,,,,
R305475,100,100,6115.708984375,,,,,
R305476,100,100,6785.939453125,,,,,
R305477,100,100,8629.0546875,,,,,
R305478,100,100,7041.943359375,,,,,
R305479,100,100,7198.146484375,,,,,
R305480,100,100,7590.6484375,,,,,
R305481,100,100,7802.767578125,,,,,
R305482,100,100,6375.966796875,,,,,
R305483,100,100,8074.041015625,,,,,
R305484,100,100,7942.3984375,,,,,
R305485,100,100,6928.10546875,,,,,
R305486,100,100,6457.103515625,,,,,
R305487,100,100,6426.04296875,,,,,
R305488,100,100,6369.58984375,,,,,
R305491,100,100,8199.220703125,,,,,
R305492,100,100,8296.794921875,,,,,
R305493,100,100,8372.986328125,,,,,
R305494,100,100,8440.755859375,,,,,
R305495,100,100,6679.228515625,,,,,
R305496,100,100,7644.39453125,,,,,
R305497,100,100,9757.650390625,,,,,
R305498,100,100,8109.732421875,,,,,
R305499,100,100,5725.923828125,,,,,
R305500,100,100,6652.15625,,,,,
R305501,100,100,6249.158203125,,,,,
R305502,100,100,8302.3359375,,,,,
R305503,100,100,7966.85546875,,,,,
R305504,100,100,8148.69921875,,,,,
R305505,100,100,8057.88671875,,,,,
R305508,100,100,6904.810546875,,,,,
R305509,100,100,6550.638671875,,,,,
R305510,100,100,7029.197265625,,,,,
R305511,100,100,7111.263671875,,,,,
R305512,100,100,6359.642578125,,,,,
R305513,100,100,8371.3359375,,,,,
R305514,100,100,7222.435546875,,,,,
R305515,100,100,9876.693359375,,,,,
R305516,100,100,10434.330078125,,,,,
R305517,100,100,7708.12890625,,,,,
R305518,100,100,7615.720703125,,,,,
R305519,100,100,8516.330078125,,,,,
R305520,100,100,7966.322265625,,,,,
R305521,100,100,5721.208984375,,,,,
R305522,100,100,6679.73828125,,,,,
R305523,100,100,6513.1015625,,,,,
R305524,100,100,6937.677734375,,,,,
R305525,100,100,9250.494140625,,,,,
R305526,100,100,11640.111328125,,,,,
R305527,100,100,9617.029296875,,,,,
R305528,100,100,6902.654296875,,,,,
R305529,100,100,7482.572265625,,,,,
R305530,100,100,7299.775390625,,,,,
R305531,100,100,6282.13671875,,,,,
R305532,100,100,7713.859375,,,,,
R305533,100,100,7802.09765625,,,,,
R305534,100,100,7136.158203125,,,,,
R305535,100,100,10570.443359375,,,,,
R305536,100,100,8962.66015625,,,,,
R305537,100,100,12580.388671875,,,,,
R305538,100,100,15129.173828125,,,,,
R305539,100,100,8312.298828125,,,,,
R305540,100,100,9395.8359375,,,,,
R305541,100,100,7471.896484375,,,,,
R305542,100,100,6125.40234375,,,,,
R305543,100,100,8507.380859375,,,,,
R305544,100,100,7227.62109375,,,,,
R305545,100,100,8009.373046875,,,,,
R305548,100,100,7447.474609375,,,,,
R305549,100,100,6975.873046875,,,,,
R305550,100,100,7266.298828125,,,,,
R305557,100,100,7605.220703125,,,,,
R306627,220,200,629044.056640625,,,,,
R306629,220,200,79908.833984375,,,,,
R306635,220,200,74882.10546875,,,,,
R306650,400,400,73927.552734375,,,,,
R306669,400,400,331917.625,,,,,
R30717,113,113,205376.296875,,,,,
R30725,113,113,203553.353515625,,,,,
R30733,113,113,218755.302734375,,,,,
R30749,100,100,357245.8671875,,,,,
R30757,100,100,87351.291015625,,,,,
R30765,910,900,384295.76953125,,,,,
R30773,900,900,435296.42578125,,,,,
R30781,113,113,217046.822265625,,,,,
R30789,100,100,217148.9296875,,,,,
R30797,100,100,217370.81640625,,,,,
R30805,900,900,43676.5234375,,,,,
R30813,900,900,173973.876953125,,,,,
R308145,400,400,35862.6484375,,,,,
R30821,113,113,43559.90625,,,,,
R30829,113,113,215031.830078125,,,,,
R30837,910,900,427226.109375,,,,,
R30864,160,160,440575.90625,,,,,
R30882,113,113,214099.416015625,,,,,
R30891,100,100,214012.033203125,,,,,
R30900,100,100,165357.5234375,,,,,
R30909,100,100,140882.029296875,,,,,
R30918,113,113,86345.013671875,,,,,
R30927,100,100,422526.3671875,,,,,
R30936,100,100,425822.84375,,,,,
R30945,160,160,428952.083984375,,,,,
R30946,160,160,99489.1328125,,,,,
R30954,910,900,435599.755859375,,,,,
R30963,160,160,248387.43359375,,,,,
R30972,100,100,246439.517578125,,,,,
R30981,100,100,249650.765625,,,,,
R30990,100,100,245276.017578125,,,,,
R30999,100,100,197744.01171875,,,,,
R31000,900,900,564291.4765625,,,,,
R31008,100,100,196875.041015625,,,,,
R31017,100,100,111250.861328125,,,,,
R31026,100,100,223483.701171875,,,,,
R310293,400,400,71903.86328125,,,,,
R31035,100,100,32285.560546875,,,,,
R31044,100,100,55373.712890625,,,,,
R31053,100,100,47836.8984375,,,,,
R31062,100,100,195988.51171875,,,,,
R31071,113,113,131299.373046875,,,,,
R31080,100,100,310813.458984375,,,,,
R310807,300,300,43653.822265625,,,,,
R31089,100,100,255569.9921875,,,,,
R31098,100,100,244722.787109375,,,,,
R311034,900,900,466011.51171875,,,,,
R31107,160,160,244505.20703125,,,,,
R311120,740,700,41133.005859375,,,,,
R31116,100,100,238683.046875,,,,,
R311222,900,900,1222743.63671875,,,,,
R31125,160,160,219871.630859375,,,,,
R31143,160,160,307031.693359375,,,,,
R31152,910,900,436975.7578125,,,,,
R31161,113,113,43530.6171875,,,,,
R31170,160,160,435714.4296875,,,,,
R31179,900,900,217855.080078125,,,,,
R311870,900,900,302794.189453125,,,,,
R31188,100,100,216323.94140625,,,,,
R312858,300,300,37392.162109375,,,,,
R313029,300,300,89076.138671875,,,,,
R313170,300,300,173931.125,,,,,
R313175,300,300,174947.8515625,,,,,
R314330,300,300,80629.90625,,,,,
R314511,900,900,455789.8671875,,,,,
R315206,900,900,7475450.259765625,,,,,
R31530,160,160,454803.763671875,,,,,
R31539,160,160,455643.337890625,,,,,
R31548,160,160,436846.6796875,,,,,
R31557,910,900,438523.07421875,,,,,
R31575,900,900,214587.400390625,,,,,
R31584,113,113,208253.578125,,,,,
R31602,910,900,655214.26953125,,,,,
R31611,113,113,216127.220703125,,,,,
R31620,100,100,428950.275390625,,,,,
R31629,100,100,348023.4453125,,,,,
R31638,113,113,218799.6953125,,,,,
R31656,113,113,215412.19140625,,,,,
R31665,113,113,220725.892578125,,,,,
R31674,160,160,611230.189453125,,,,,
R31683,160,160,577875.873046875,,,,,
R31692,160,160,589143.494140625,,,,,
R31701,910,900,434823.21484375,,,,,
R31710,910,900,86022.380859375,,,,,
R317104,900,900,365469.859375,,,,,
R31719,910,900,377446.923828125,,,,,
R31728,100,100,186884.87109375,,,,,
R31746,160,160,432560.458984375,,,,,
R31755,113,113,252099.03515625,,,,,
R31764,100,100,249302.6015625,,,,,
R31773,100,100,119870.03125,,,,,
R317777,300,300,156387.6953125,,,,,
R317780,100,100,9056.0703125,,,,,
R317781,100,100,6714.6328125,,,,,
R317784,100,100,6616.70703125,,,,,
R317785,100,100,7243.4921875,,,,,
R317786,100,100,7272.13671875,,,,,
R317787,100,100,6989.26953125,,,,,
R317788,100,100,10493.7421875,,,,,
R317789,100,100,8007.63671875,,,,,
R317790,100,100,7286.23046875,,,,,
R317791,100,100,7623.802734375,,,,,
R317792,100,100,7307.583984375,,,,,
R317793,100,100,6474.099609375,,,,,
R317794,100,100,8473.328125,,,,,
R317795,100,100,7517.208984375,,,,,
R317796,100,100,11682.828125,,,,,
R317797,100,100,9469.646484375,,,,,
R317798,100,100,10001.50390625,,,,,
R317799,100,100,11314.82421875,,,,,
R317800,100,100,7520.794921875,,,,,
R317801,100,100,7837.591796875,,,,,
R317802,100,100,7109.638671875,,,,,
R317803,100,100,5612.734375,,,,,
R317804,100,100,6641.794921875,,,,,
R317805,100,100,6431.201171875,,,,,
R317806,100,100,6364.544921875,,,,,
R317807,100,100,6523.802734375,,,,,
R317808,100,100,7258.603515625,,,,,
R317809,100,100,8501.9609375,,,,,
R317810,100,100,6921.875,,,,,
R317811,100,100,6668.763671875,,,,,
R317812,100,100,6966.572265625,,,,,
R317813,100,100,6699.57421875,,,,,
R317814,100,100,6300.837890625,,,,,
R317815,100,100,7219.849609375,,,,,
R317816,100,100,6825.556640625,,,,,
R317817,100,100,9166.521484375,,,,,
R317818,100,100,8744.810546875,,,,,
R317819,100,100,7908.912109375,,,,,
R31782,160,160,636209.681640625,,,,,
R317820,100,100,7186.296875,,,,,
R317821,100,100,7485.00390625,,,,,
R317822,100,100,7874.685546875,,,,,
R317823,100,100,7821.7109375,,,,,
R317824,100,100,7288.212890625,,,,,
R317825,100,100,7228.658203125,,,,,
R317826,100,100,7640.2578125,,,,,
R317827,100,100,6652.20703125,,,,,
R317828,100,100,7824.6640625,,,,,
R317829,100,100,6745.716796875,,,,,
R317830,100,100,7057.556640625,,,,,
R317831,100,100,5892.947265625,,,,,
R317832,100,100,6081.908203125,,,,,
R317833,100,100,6808.298828125,,,,,
R317834,100,100,9546.7578125,,,,,
R317835,100,100,11067.13671875,,,,,
R317836,100,100,11747.23046875,,,,,
R317837,100,100,5579.3359375,,,,,
R317838,100,100,6021.6171875,,,,,
R317839,100,100,5317.623046875,,,,,
R317840,100,100,8269.45703125,,,,,
R317841,100,100,8381.7578125,,,,,
R317842,100,100,8046.568359375,,,,,
R317843,100,100,8272.2578125,,,,,
R317844,100,100,7078.552734375,,,,,
R317845,100,100,7544.98046875,,,,,
R317846,100,100,6658.142578125,,,,,
R317847,100,100,7343.607421875,,,,,
R317848,100,100,6475.09765625,,,,,
R317849,100,100,8369.39453125,,,,,
R317850,100,100,6692.283203125,,,,,
R317851,100,100,6736.177734375,,,,,
R317852,100,100,7428.2734375,,,,,
R317853,100,100,7432.90234375,,,,,
R317854,100,100,9304.6875,,,,,
R317856,100,100,7564.158203125,,,,,
R317857,100,100,9732.294921875,,,,,
R317858,100,100,11655.279296875,,,,,
R317859,100,100,7855.279296875,,,,,
R317860,100,100,8726.75,,,,,
R317861,100,100,10081.673828125,,,,,
R317862,100,100,7048.82421875,,,,,
R317863,100,100,7065.65234375,,,,,
R317864,100,100,6729.099609375,,,,,
R317865,100,100,7847.44921875,,,,,
R317866,100,100,7468.765625,,,,,
R317867,100,100,9784.36328125,,,,,
R317868,100,100,6802.400390625,,,,,
R317869,100,100,8896.28125,,,,,
R317870,100,100,8343.439453125,,,,,
R317871,100,100,7306.712890625,,,,,
R317872,100,100,5244.62890625,,,,,
