year,meeting_title,meeting_url
2020,"February 26, 2020Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200226-aeuoc
2020,"February 20, 2020Austin City Council Regular Meeting",https://www.austintexas.gov/council/2020/20200220-reg
2020,"February 20, 2020Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2020/20200220-ahfc
2020,"February 19, 2020Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200219-hhsc
2020,"February 18, 2020Austin City Council Work Session",https://www.austintexas.gov/council/2020/20200218-wrk
2020,"February 13, 2020Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200213-mobc
2020,"February 13, 2020Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2020/20200213-spec
2020,"February 12, 2020Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200212-awoc
2020,"February 12, 2020Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2020/20200212-spec
2020,"February 11, 2020Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2020/20200211-spec
2020,"February 10, 2020Judicial Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200210-jc
2020,"February 6, 2020Austin City Council Regular Meeting",https://www.austintexas.gov/council/2020/20200206-reg
2020,"February 6, 2020Tax Increment Financing (TIF #15) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2020/20200206-tif15
2020,"February 6, 2020Tax Increment Financing (TIF #18) Board of Directors - Seaholm Redevelopment Project Regular Meeting",https://www.austintexas.gov/council/2020/20200206-tif18
2020,"February 5, 2020Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2020/20200205-spec
2020,"February 4, 2020Austin City Council Work Session",https://www.austintexas.gov/council/2020/20200204-wrk
2020,"January 29, 2020Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200129-afc
2020,"January 29, 2020Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200129-aeuoc
2020,"January 29, 2020Regional Affordability Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200129-rac
2020,"January 28, 2020Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2020/20200128-hpc
2020,"January 23, 2020Austin City Council Regular Meeting",https://www.austintexas.gov/council/2020/20200123-reg
2020,"January 23, 2020Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2020/20200123-ahfc
2020,"January 21, 2020Austin City Council Work Session",https://www.austintexas.gov/council/2020/20200121-wrk
2020,"January 14, 2020Austin City Council Discussion",https://www.austintexas.gov/council/2020/20200114-dis
2020,"January 13, 2020Audit and Finance Committee Special Called Meeting",https://www.austintexas.gov/council/2020/20200113-afc
2021,"December 20, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211220-spec
2021,"December 15, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211215-afc
2021,"December 14, 2021Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211214-phc
2021,"December 14, 2021Austin City Council Special Called Meeting: Health Authority Rules",https://www.austintexas.gov/council/2021/20211214-spec
2021,"December 14, 2021Austin City Council Special Called Meeting: Joint Meeting",https://www.austintexas.gov/council/2021/20211214-spec1
2021,"December 9, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211209-reg
2021,"December 9, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20211209-ahfc
2021,"December 7, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211207-wrk
2021,"December 2, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211202-reg
2021,"December 2, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20211202-ahfc
2021,"December 1, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211201-wrk
2021,"November 30, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211130-wrk
2021,"November 30, 2021Austin City Council Special Called Meeting: (Joint Meeting)",https://www.austintexas.gov/council/2021/20211130-spec1
2021,"November 30, 2021Austin City Council Special Called Meeting: (Housing)",https://www.austintexas.gov/council/2021/20211130-spec
2021,"November 22, 2021Public Safety Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20211122-psc
2021,"November 18, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211118-reg
2021,"November 18, 2021Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2021/20211118-ahfc
2021,"November 16, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211116-wrk
2021,"November 16, 2021Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211116-aeuoc
2021,"November 16, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211116-spec
2021,"November 15, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211115-spec
2021,"November 10, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211110-afc
2021,"November 10, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211110-mobc
2021,"November 9, 2021Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211109-phc
2021,"November 9, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211109-hpc
2021,"November 9, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211109-spec
2021,"November 8, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211108-psc
2021,"November 4, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211104-reg
2021,"November 4, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20211104-ahfc
2021,"November 2, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211102-wrk
2021,"October 29, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211029-spec
2021,"October 29, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20211029-dis
2021,"October 28, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211028-spec
2021,"October 27, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211027-afc
2021,"October 27, 2021Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211027-awoc
2021,"October 26, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211026-spec
2021,"October 21, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211021-reg
2021,"October 21, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20211021-ahfc
2021,"October 19, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211019-wrk
2021,"October 14, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20211014-reg
2021,"October 13, 2021Public Health Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20211013-phc
2021,"October 12, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20211012-wrk
2021,"October 12, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211012-spec
2021,"October 11, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20211011-dis
2021,"October 7, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211007-mobc
2021,"October 6, 2021Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211006-phc
2021,"October 5, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20211005-hpc
2021,"October 4, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20211004-spec
2021,"September 30, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210930-reg
2021,"September 30, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210930-ahfc
2021,"September 28, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210928-wrk
2021,"September 28, 2021Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210928-aeuoc
2021,"September 28, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210928-spec
2021,"September 22, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210922-afc
2021,"September 21, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210921-spec
2021,"September 20, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210920-psc
2021,"September 14, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210914-spec
2021,"September 14, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210914-hpc
2021,"September 10, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210910-spec
2021,"September 9, 2021Mobility Committee Meeting",https://www.austintexas.gov/council/2021/20210909-mobc
2021,"September 8, 2021Public Health Committee Meeting",https://www.austintexas.gov/council/2021/20210908-phc
2021,"September 2, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210902-reg
2021,"September 2, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210902-ahfc
2021,"September 1, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210901-dis
2021,"August 31, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210831-wrk
2021,"August 31, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210831-spec
2021,"August 30, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210830-dis
2021,"August 26, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210826-reg
2021,"August 26, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210826-ahfc
2021,"August 24, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210824-wrk
2021,"August 24, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210824-spec
2021,"August 18, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210818-afc
2021,"August 17, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210817-spec
2021,"August 14, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210814-dis
2021,"August 13, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210813-ahfc
2021,"August 13, 2021Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2021/20210813-mlgc
2021,"August 13, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210813-dis
2021,"August 13, 2021Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2021/20210813-reg
2021,"August 11, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210811-ahfc
2021,"August 11, 2021Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2021/20210811-mlgc
2021,"August 11, 2021Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2021/20210811-reg
2021,"August 10, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210810-spec
2021,"August 10, 2021Austin City Council Special Called Meeting: (Joint Meeting)",https://www.austintexas.gov/council/2021/20210810-spec1
2021,"August 6, 2021Mobility Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20210806-mobc
2021,"August 5, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210805-mobc
2021,"August 5, 2021Austin City Council Budget Work Session",https://www.austintexas.gov/council/2021/20210805-spec
2021,"August 5, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210805-spec1
2021,"August 4, 2021Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210804-phc
2021,"August 3, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210803-spec
2021,"August 3, 2021Austin City Council Budget Work Session",https://www.austintexas.gov/council/2021/20210803-wrk
2021,"July 29, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210729-reg
2021,"July 29, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210729-ahfc
2021,"July 27, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210727-wrk
2021,"July 27, 2021Austin Energy Utility Oversight Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20210727-aeuoc
2021,"July 22, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210722-reg
2021,"July 21, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210721-afc
2021,"July 20, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210720-spec
2021,"July 19, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210719-psc
2021,"July 9, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210709-dis
2021,"June 16, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210616-afc
2021,"June 15, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210615-hpc
2021,"June 10, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210610-reg
2021,"June 10, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210610-ahfc
2021,"June 9, 2021Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210609-hhsc
2021,"June 8, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210608-wrk
2021,"June 8, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210608-spec
2021,"June 7, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210607-spec
2021,"June 3, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210603-reg
2021,"June 3, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210603-ahfc
2021,"June 1, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210601-wrk
2021,"June 1, 2021Austin Energy Utility Oversight Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20210601-aeuoc
2021,"May 27, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210527-mobc
2021,"May 26, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210526-afc
2021,"May 26, 2021Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210526-aeuoc
2021,"May 25, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210525-spec
2021,"May 24, 2021Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210524-hhsc
2021,"May 20, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210520-reg
2021,"May 19, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210519-dis
2021,"May 18, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210518-wrk
2021,"May 18, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210518-spec
2021,"May 17, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210517-spec
2021,"May 13, 2021Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210513-awoc
2021,"May 11, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210511-spec
2021,"May 11, 2021Austin City Council Special Called Meeting (Winter Storm Uri Discussion)",https://www.austintexas.gov/council/2021/20210511-spec1
2021,"May 11, 2021Austin City Council Special Called Meeting (Joint Meeting)",https://www.austintexas.gov/council/2021/20210511-spec2
2021,"May 6, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210506-reg
2021,"May 6, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210506-ahfc
2021,"May 4, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210504-wrk
2021,"May 4, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210504-spec
2021,"May 3, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210503-hpc
2021,"April 28, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210428-afc
2021,"April 27, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210427-hpc
2021,"April 27, 2021Austin City Council Special Called Meeting (Joint Meeting)",https://www.austintexas.gov/council/2021/20210427-spec1
2021,"April 27, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210427-spec
2021,"April 26, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210426-psc
2021,"April 22, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210422-reg
2021,"April 22, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210422-ahfc
2021,"April 20, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210420-wrk
2021,"April 20, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210420-spec
2021,"April 19, 2021Austin Water Oversight Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20210419-awoc
2021,"April 15, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210415-mobc
2021,"April 13, 2021Audit and Finance Committee Special Called Meeting",https://www.austintexas.gov/council/2021/20210413-afc
2021,"April 13, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210413-spec
2021,"April 8, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210408-reg
2021,"April 8, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210408-ahfc
2021,"April 7, 2021Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210407-hhsc
2021,"April 6, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210406-wrk
2021,"April 6, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210406-spec
2021,"April 1, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210401-spec
2021,"March 31, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210331-afc
2021,"March 31, 2021Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210331-aeuoc
2021,"March 31, 2021Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210331-awoc
2021,"March 30, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210330-spec
2021,"March 25, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210325-reg
2021,"March 25, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210325-ahfc
2021,"March 25, 2021Austin Industrial Development Corporation Board of Directors Meeting",https://www.austintexas.gov/council/2021/20210325-aidc
2021,"March 23, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210323-wrk
2021,"March 23, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210323-spec
2021,"March 11, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210311-mobc
2021,"March 11, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210311-hpc
2021,"March 10, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210310-psc
2021,"March 10, 2021Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210310-hhsc
2021,"March 9, 2021Austin City Council Special Called Meeting (Joint Meeting)",https://www.austintexas.gov/council/2021/20210309-spec1
2021,"March 9, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210309-spec
2021,"March 4, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210304-reg
2021,"March 4, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210304-ahfc
2021,"March 3, 2021Austin Water Oversight Committee Meeting",https://www.austintexas.gov/council/2021/20210303-awoc
2021,"March 3, 2021Austin Energy Utility Oversight Committee Meeting",https://www.austintexas.gov/council/2021/20210303-aeuoc
2021,"March 2, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210302-wrk
2021,"March 2, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210302-spec
2021,"February 25, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210225-spec
2021,"February 24, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210224-afc
2021,"February 23, 2021Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210223-hpc
2021,"February 22, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210222-psc
2021,"February 18, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210218-reg
2021,"February 18, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210218-ahfc
2021,"February 17, 2021Health & Human Services Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210217-hhsc
2021,"February 16, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210216-wrk
2021,"February 16, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210216-spec
2021,"February 12, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210212-spec
2021,"February 11, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210211-spec
2021,"February 10, 2021Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210210-aeuoc
2021,"February 10, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210210-spec
2021,"February 9, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210209-spec
2021,"February 4, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210204-reg
2021,"February 4, 2021Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2021/20210204-ahfc
2021,"February 2, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210202-wrk
2021,"February 2, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210202-spec
2021,"January 27, 2021Austin City Council Regular Meeting",https://www.austintexas.gov/council/2021/20210127-reg
2021,"January 26, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210126-spec
2021,"January 25, 2021Austin City Council Work Session",https://www.austintexas.gov/council/2021/20210125-wrk
2021,"January 21, 2021Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210121-mobc
2021,"January 20, 2021Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210120-psc
2021,"January 20, 2021Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2021/20210120-afc
2021,"January 19, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210119-spec
2021,"January 12, 2021Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2021/20210112-spec
2021,"January 6, 2021Austin City Council Discussion",https://www.austintexas.gov/council/2021/20210106-dis
2022,"December 21, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221221-spec
2022,"December 14, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221214-phc
2022,"December 13, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221213-afc
2022,"December 8, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20221208-ahfc
2022,"December 8, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221208-reg
2022,"December 6, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221206-wrk
2022,"December 5, 2022Public Health Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20221205-phc
2022,"December 1, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20221201-ahfc
2022,"December 1, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221201-reg
2022,"November 30, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221130-spec
2022,"November 29, 2022Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221129-aeuoc
2022,"November 29, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221129-wrk
2022,"November 28, 2022Public Health Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20221128-phc
2022,"November 21, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221121-afc
2022,"November 21, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221121-spec
2022,"November 17, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221117-reg
2022,"November 15, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221115-spec
2022,"November 15, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221115-wrk
2022,"November 10, 2022Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221110-hpc
2022,"November 10, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221110-mobc
2022,"November 9, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221109-phc
2022,"November 9, 2022Austin Energy Utility Oversight Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20221109-aeuoc
2022,"November 9, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221109-spec
2022,"November 7, 2022Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221107-psc
2022,"November 3, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221103-reg
2022,"November 3, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20221103-ahfc
2022,"November 1, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221101-wrk
2022,"October 27, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221027-reg
2022,"October 27, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20221027-ahfc
2022,"October 27, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20221027-spec
2022,"October 25, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221025-wrk
2022,"October 19, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221019-afc
2022,"October 19, 2022Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221019-awoc
2022,"October 13, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20221013-reg
2022,"October 13, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20221013-ahfc
2022,"October 11, 2022Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221011-aeuoc
2022,"October 11, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20221011-wrk
2022,"October 6, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221006-mobc
2022,"October 6, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20221006-phc
